"state","county","party","pop_2010_real_hr","zageszczenie_2010_hr","liczba_glosow"
Mississippi,Neshoba,Democrat,29676,52.1,1177
Oklahoma,Seminole,Democrat,25482,40.3,2126
Nebraska,Pierce,Democrat,7266,12.7,30
Oklahoma,Payne,Republican,77350,113.0,9036
Oregon,Wasco,Democrat,25213,10.6,3054
South Carolina,Lexington,Democrat,262391,375.4,14394
West Virginia,Ritchie,Democrat,10449,23.1,550
Nebraska,Grant,Republican,614,0.8,213
Kentucky,McCreary,Republican,18306,42.9,1313
Mississippi,Lowndes,Republican,59779,118.3,7698
California,Colusa,Republican,21419,18.6,1559
New Mexico,Taos,Democrat,32937,15.0,7610
Texas,Washington,Republican,33718,55.8,6565
Pennsylvania,Northampton,Democrat,297735,805.4,34428
Tennessee,Rutherford,Republican,262604,424.0,36158
Georgia,Elbert,Democrat,20166,57.4,1062
Georgia,Early,Democrat,11008,21.5,747
New York,Schoharie,Republican,32749,52.7,2601
Georgia,Hall,Democrat,179684,457.5,5727
Georgia,Hall,Republican,179684,457.5,32212
Georgia,Marion,Democrat,8742,23.9,551
Kentucky,Pulaski,Republican,63063,95.8,6622
Michigan,Midland,Democrat,83629,162.0,7665
Oklahoma,Pontotoc,Republican,37492,52.0,3224
Wisconsin,Forest,Democrat,9304,9.2,1256
Illinois,Pike,Democrat,16430,19.8,946
Georgia,Quitman,Democrat,2513,16.6,208
Utah,Duchesne,Democrat,18607,5.7,124
South Carolina,Greenwood,Republican,69661,153.2,10532
Michigan,Genesee,Republican,425790,668.5,37940
Nebraska,Saline,Republican,14200,24.7,840
Tennessee,Fayette,Democrat,38413,54.5,2365
Oklahoma,Alfalfa,Republican,5642,6.5,1117
Wisconsin,Vernon,Republican,29773,37.6,4950
Georgia,Sumter,Democrat,32819,68.0,2364
Missouri,Taney,Democrat,51675,81.7,2572
Georgia,Wilkes,Republican,10593,22.6,1488
Oklahoma,Atoka,Republican,14182,14.5,730
Texas,Karnes,Democrat,14824,19.8,1195
Ohio,Adams,Democrat,28550,48.9,1515
Texas,Kendall,Democrat,33410,50.4,1132
Iowa,Madison,Democrat,15679,27.9,600
South Dakota,Harding,Republican,1255,0.5,385
Nebraska,Hitchcock,Democrat,2908,4.1,10
South Dakota,Moody,Republican,6486,12.5,320
Kentucky,Lewis,Republican,13870,28.7,1162
Oklahoma,Roger Mills,Republican,3647,3.2,470
Illinois,Champaign,Democrat,201081,201.8,31123
Illinois,Edgar,Democrat,18576,29.8,914
Tennessee,Greene,Democrat,68831,110.6,1971
Kentucky,Trigg,Republican,14339,32.5,921
South Dakota,Edmunds,Democrat,4071,3.6,325
West Virginia,Fayette,Republican,46039,69.6,3021
Missouri,Warren,Republican,32513,75.9,5795
Nebraska,Burt,Democrat,6858,14.0,96
Michigan,Otsego,Republican,24164,46.9,4115
Michigan,Barry,Democrat,59173,107.0,4814
West Virginia,Lewis,Democrat,16372,42.5,1941
Kentucky,Taylor,Republican,24512,92.0,2205
Texas,Lamar,Democrat,49793,54.9,1311
Missouri,Texas,Democrat,26008,22.1,1269
North Carolina,Wake,Democrat,900993,1078.8,143307
Kentucky,Hardin,Democrat,105543,169.3,8567
Texas,San Patricio,Democrat,64804,93.5,3482
Michigan,Marquette,Democrat,67077,37.1,8718
Ohio,Henry,Democrat,28215,67.8,1929
Alabama,Jackson,Republican,53227,49.4,10596
Missouri,Washington,Republican,25195,33.2,3209
Colorado,Kit Carson,Democrat,8270,3.8,27
Oklahoma,Dewey,Democrat,4810,4.8,404
Tennessee,Tipton,Democrat,61081,133.3,2028
Ohio,Lake,Republican,230041,1011.2,43367
Kentucky,Harrison,Republican,18846,61.5,696
Texas,Denton,Democrat,662614,754.3,32220
Arkansas,Cleburne,Republican,25970,46.9,6698
Georgia,Bibb,Democrat,155547,622.8,15576
Texas,Coleman,Democrat,8895,7.0,124
Missouri,Miller,Democrat,24748,41.8,912
Nebraska,Madison,Republican,34876,60.9,3387
Wisconsin,Outagamie,Republican,176695,277.2,36724
Texas,Coryell,Republican,75388,71.7,7252
Oklahoma,Atoka,Democrat,14182,14.5,1093
California,San Mateo,Republican,718451,1602.2,18350
Mississippi,Franklin,Republican,8118,14.4,1546
Illinois,Randolph,Republican,33476,58.2,4014
California,Merced,Democrat,255793,132.2,12359
Nebraska,York,Republican,13665,23.9,1596
Iowa,Monona,Democrat,9243,13.3,299
Indiana,Jackson,Democrat,42376,83.2,2847
Virginia,Nelson,Democrat,15020,31.9,1751
Florida,Seminole,Democrat,422718,1367.0,37169
Ohio,Guernsey,Democrat,40087,76.8,2668
Kentucky,Clay,Democrat,21730,46.3,342
Arkansas,Montgomery,Democrat,9487,12.2,458
Utah,Uintah,Democrat,32588,7.3,174
North Carolina,Buncombe,Democrat,238318,362.9,48517
Michigan,Schoolcraft,Republican,8485,7.2,1066
Kentucky,Calloway,Democrat,37191,96.6,3699
South Dakota,Hanson,Republican,3331,7.7,411
Georgia,Schley,Republican,5010,30.0,761
Missouri,Linn,Republican,12761,20.7,2067
Georgia,McIntosh,Republican,14333,33.8,1950
Iowa,Webster,Democrat,38013,53.1,1599
Georgia,Madison,Democrat,28120,99.6,1161
North Carolina,Wayne,Republican,122623,221.7,11349
Pennsylvania,Somerset,Democrat,77742,72.4,6317
Ohio,Summit,Republican,541781,1312.6,153957
Georgia,Randolph,Republican,7719,18.0,680
Iowa,Buchanan,Republican,20958,36.7,837
Oklahoma,Love,Democrat,9423,18.3,816
Colorado,Yuma,Democrat,10043,4.2,78
Florida,Okaloosa,Republican,180822,194.4,37994
Washington,Jefferson,Democrat,29872,16.6,191
Virginia,Falls Church,Democrat,12332,6169.1,2587
Georgia,Ware,Republican,36312,40.7,4513
California,San Bernardino,Republican,2035210,101.5,83234
Wyoming,Converse,Democrat,13833,3.3,5
Virginia,Madison,Democrat,13308,41.5,908
North Carolina,Macon,Republican,33922,65.8,6183
Pennsylvania,Allegheny,Democrat,1223348,1675.6,220411
Texas,Parker,Democrat,116927,129.4,3274
North Carolina,Rowan,Republican,138428,270.7,19782
North Carolina,Johnston,Democrat,168878,213.4,14215
Kentucky,Warren,Democrat,113792,210.1,10194
Louisiana,Caldwell,Democrat,10132,19.1,369
Indiana,Vanderburgh,Republican,179703,769.7,26001
Oklahoma,Ottawa,Republican,31848,67.6,2004
New Mexico,Guadalupe,Republican,4687,1.5,97
Texas,Armstrong,Democrat,1901,2.1,5
Oregon,Jefferson,Democrat,21720,12.2,1666
Missouri,Lincoln,Republican,52566,83.9,8637
Kentucky,Hart,Republican,18199,44.2,760
Virginia,Arlington,Democrat,207627,7993.6,38102
Pennsylvania,Lehigh,Democrat,349497,1012.5,37509
Iowa,Monona,Republican,9243,13.3,512
Wisconsin,Oconto,Democrat,37660,37.7,4995
Pennsylvania,Northampton,Republican,297735,805.4,31054
Mississippi,Clay,Democrat,20634,50.3,2723
Georgia,Berrien,Republican,19286,42.7,2767
Oregon,Baker,Democrat,16134,5.3,1236
Utah,Sanpete,Republican,27822,17.5,1859
Arkansas,Izard,Republican,13696,23.6,2044
Texas,Madison,Republican,13664,29.3,2046
Florida,Brevard,Republican,543376,535.0,95397
Kentucky,Barren,Republican,42173,86.5,2262
Tennessee,Houston,Republican,8426,42.1,1006
Kentucky,Perry,Democrat,28712,84.5,2505
Georgia,Toombs,Republican,27223,74.8,3566
Georgia,Webster,Republican,2799,13.4,360
Maryland,Talbot,Republican,37782,140.7,5436
Missouri,Warren,Democrat,32513,75.9,2208
South Carolina,Colleton,Democrat,38892,36.8,3515
Virginia,Danville,Republican,43055,1002.8,3243
Texas,Oldham,Republican,2052,1.4,557
Virginia,Buchanan,Republican,24098,47.9,2267
Indiana,Whitley,Republican,33292,99.2,8593
North Carolina,Wake,Republican,900993,1078.8,117601
Montana,Meagher,Democrat,1891,0.8,112
Nebraska,Thurston,Republican,6940,17.6,328
Texas,San Patricio,Republican,64804,93.5,6808
New York,Steuben,Republican,98990,71.2,10834
Oklahoma,Haskell,Republican,12769,22.1,672
North Carolina,Orange,Democrat,133801,336.2,35642
Iowa,Boone,Republican,26306,46.0,1757
Texas,Jones,Republican,20202,21.8,3172
West Virginia,Calhoun,Democrat,7627,27.3,1115
Florida,Lee,Democrat,618754,788.7,43564
Arkansas,Greene,Democrat,42090,72.9,1821
California,Monterey,Republican,415057,126.5,10947
Missouri,Chariton,Democrat,7831,10.4,595
Oregon,Coos,Democrat,63043,39.5,7900
New York,Essex,Republican,39370,21.9,3596
Indiana,Noble,Republican,47536,115.7,8706
Iowa,Mitchell,Democrat,10776,23.0,400
Missouri,Adair,Republican,25607,45.1,3380
West Virginia,Hardy,Republican,14025,24.1,1305
Iowa,Story,Democrat,89542,156.3,4599
Arkansas,Lee,Democrat,10424,17.3,1040
Tennessee,Morgan,Republican,21987,42.1,2504
Iowa,Plymouth,Republican,24986,29.0,1886
Indiana,Howard,Republican,82752,282.4,15254
Tennessee,DeKalb,Democrat,18723,61.5,927
Montana,Richland,Republican,9746,4.7,1696
West Virginia,Jefferson,Democrat,53498,255.2,6151
Oklahoma,Beaver,Democrat,5636,3.1,146
Nebraska,Hayes,Republican,967,1.4,141
Tennessee,Pickett,Democrat,5077,31.2,278
Georgia,Long,Republican,14464,36.1,1123
Georgia,Monroe,Republican,26424,66.8,5480
Kentucky,Hardin,Republican,105543,169.3,4803
New Jersey,Union,Republican,536499,5216.1,16439
Virginia,Russell,Democrat,28897,61.0,916
Georgia,Gwinnett,Democrat,805321,1871.2,56348
Illinois,Cass,Democrat,13642,36.3,1043
Kentucky,Carlisle,Democrat,5104,26.9,668
Illinois,Adams,Democrat,67103,78.5,3340
Virginia,Virginia Beach,Democrat,437994,1758.9,35321
Georgia,Treutlen,Democrat,6885,34.5,358
South Dakota,Meade,Republican,25434,7.3,3128
Wisconsin,Adams,Republican,20875,32.3,4013
Texas,Upshur,Democrat,39309,67.4,994
Texas,Potter,Republican,121073,133.3,10716
Indiana,Fulton,Democrat,20836,56.6,1277
Illinois,Peoria,Republican,186494,301.2,24830
Maryland,Somerset,Democrat,26470,82.8,1669
Indiana,Hancock,Republican,70002,228.8,17324
Iowa,Montgomery,Republican,10740,25.3,571
Georgia,Chattahoochee,Democrat,11267,45.3,222
New York,Otsego,Republican,62259,62.2,4949
Florida,Miami-Dade,Republican,2496435,1315.5,173418
Virginia,Greensville,Democrat,12243,41.5,945
New Mexico,San Miguel,Republican,29393,6.2,503
Ohio,Mahoning,Republican,238823,580.2,33327
Indiana,Harrison,Democrat,39364,81.2,3514
Tennessee,Robertson,Democrat,66283,139.2,2745
Wisconsin,Calumet,Republican,48971,153.9,11392
Missouri,Maries,Democrat,9176,17.4,596
Texas,Hamilton,Republican,8517,10.2,2104
Mississippi,Walthall,Democrat,15443,38.2,1243
North Carolina,Halifax,Democrat,54691,75.5,8537
Ohio,Medina,Democrat,172332,409.0,14801
California,Sierra,Republican,3240,3.4,562
North Carolina,Pamlico,Republican,13144,39.1,1911
Indiana,Newton,Republican,14244,35.5,2745
North Carolina,Granville,Republican,59916,112.7,4970
Louisiana,Claiborne,Republican,17195,22.8,947
Illinois,Franklin,Republican,39561,96.8,5749
Iowa,Adair,Democrat,7682,13.5,300
Missouri,Howell,Republican,40400,43.6,8218
West Virginia,Berkeley,Democrat,104169,324.4,7611
Indiana,Franklin,Democrat,23087,60.1,1219
New Mexico,Taos,Republican,32937,15.0,660
Florida,Madison,Democrat,19224,27.6,2283
Wisconsin,Marathon,Democrat,134063,86.8,19702
Arizona,Pinal,Democrat,375770,70.0,15185
Texas,Tarrant,Democrat,1809034,2094.7,103097
Iowa,Johnson,Democrat,130882,213.1,9199
Michigan,Allegan,Democrat,111408,135.0,9034
Tennessee,Sequatchie,Democrat,14112,53.1,479
Idaho,Minidoka,Republican,20069,26.5,2431
Tennessee,Jefferson,Republican,51407,187.6,8706
Nebraska,Harlan,Republican,3423,6.2,658
Louisiana,Iberia,Republican,73240,127.6,4712
Georgia,Walker,Republican,68756,154.0,9852
Idaho,Boundary,Democrat,10972,8.6,185
New York,Saratoga,Democrat,219607,271.1,16318
West Virginia,Hardy,Democrat,14025,24.1,1538
Texas,Leon,Democrat,16801,15.7,378
Missouri,Christian,Democrat,77422,137.6,5219
North Carolina,Watauga,Democrat,51079,163.4,8325
Virginia,Sussex,Democrat,12087,24.7,1056
Pennsylvania,Bradford,Republican,62622,54.6,10361
Indiana,Cass,Democrat,38966,94.5,2792
Louisiana,East Feliciana,Republican,20267,44.7,1557
Virginia,Henry,Democrat,54151,141.6,2473
Illinois,Brown,Democrat,6937,22.7,316
Michigan,Charlevoix,Republican,25949,62.3,4731
Tennessee,Union,Republican,19109,85.5,2385
Indiana,Noble,Democrat,47536,115.7,2408
Illinois,Kankakee,Democrat,113449,167.7,10649
Illinois,Lake,Republican,703462,1585.6,83409
Indiana,Scott,Republican,24181,127.0,2896
Michigan,Gogebic,Republican,16427,14.9,1650
Wisconsin,Crawford,Democrat,16644,29.2,2714
New Mexico,San Juan,Democrat,130044,23.6,5754
Pennsylvania,Erie,Republican,280566,351.1,29495
Michigan,Oscoda,Republican,8640,15.3,1411
Oklahoma,McCurtain,Republican,33151,17.9,1331
Michigan,Mackinac,Democrat,11113,10.9,1133
Indiana,Madison,Democrat,131636,291.3,13805
Washington,Grays Harbor,Republican,72797,38.3,5221
South Dakota,Marshall,Democrat,4656,5.6,456
North Carolina,Ashe,Republican,27281,64.0,4309
Ohio,Ashland,Democrat,53139,125.6,2916
Texas,Marion,Republican,10546,27.7,1671
Idaho,Adams,Republican,3976,2.9,807
Pennsylvania,Wayne,Republican,52822,72.8,9167
Texas,Dickens,Democrat,2444,2.7,24
Montana,Teton,Republican,6073,2.7,1060
Nevada,Douglas,Republican,46997,66.2,4609
Virginia,Botetourt,Democrat,33148,61.2,1583
Colorado,Clear Creek,Democrat,9088,23.0,358
Texas,Eastland,Democrat,18583,20.1,293
Colorado,Adams,Democrat,441603,378.2,5339
Texas,Tyler,Democrat,21766,23.5,592
Nevada,Storey,Democrat,4010,15.3,62
North Carolina,McDowell,Democrat,44996,102.1,2975
California,Santa Clara,Republican,1781642,1381.0,52474
West Virginia,Wirt,Democrat,5717,24.6,496
Indiana,Boone,Republican,56640,133.9,14974
Illinois,Mercer,Republican,16434,29.3,2601
Tennessee,Franklin,Democrat,41052,74.0,2399
Illinois,Hardin,Republican,4320,24.3,913
Kentucky,Martin,Democrat,12929,56.3,295
New Mexico,Lincoln,Republican,20497,4.2,2582
North Carolina,Lincoln,Republican,78265,262.7,13439
Virginia,Martinsville,Democrat,13821,1261.5,1098
North Carolina,Cumberland,Republican,319431,489.7,21996
Indiana,Brown,Republican,15242,48.9,3778
Illinois,Carroll,Republican,15387,34.6,3292
Wisconsin,Ozaukee,Democrat,86395,370.7,13443
Arizona,La Paz,Republican,20489,4.6,1243
Georgia,Oconee,Democrat,32808,178.0,2321
Texas,Caldwell,Republican,38066,69.8,4409
Texas,Hockley,Democrat,22935,25.2,299
Michigan,Huron,Republican,33118,39.6,5167
Virginia,Lexington,Democrat,7042,2820.2,652
Texas,McCulloch,Republican,8283,7.8,1967
Illinois,Boone,Republican,54165,193.0,9382
Alabama,Geneva,Republican,26790,46.6,6190
Ohio,Miami,Republican,102506,252.1,26150
Arkansas,Ashley,Republican,21853,23.6,1419
Mississippi,Jackson,Republican,139668,193.2,19835
Oregon,Linn,Republican,116672,50.9,13558
Oregon,Wheeler,Republican,1441,0.8,280
Texas,Castro,Republican,8062,9.0,983
Illinois,Union,Republican,17808,43.1,2996
Pennsylvania,Philadelphia,Democrat,1526006,11379.5,338473
North Carolina,Beaufort,Republican,47759,57.7,6933
Utah,Piute,Republican,1556,2.1,168
Georgia,Banks,Republican,18395,79.3,3634
Colorado,Arapahoe,Democrat,572003,716.7,11406
California,Trinity,Republican,13786,4.3,1242
Iowa,Wayne,Republican,6403,12.2,419
Kentucky,Morgan,Democrat,13923,36.5,1532
West Virginia,Pocahontas,Democrat,8719,9.3,1350
Texas,Kerr,Republican,49625,45.0,11907
Texas,Ochiltree,Republican,10223,11.1,1737
Missouri,Mississippi,Republican,14358,34.9,1792
New York,Hamilton,Republican,4836,2.8,976
West Virginia,Jackson,Democrat,29211,62.9,3242
Wisconsin,Washburn,Republican,15911,20.0,3728
Nebraska,Polk,Democrat,5406,12.3,58
Texas,Galveston,Republican,291309,769.9,38146
Utah,Utah,Democrat,516564,257.8,7082
Ohio,Richland,Republican,124475,251.3,24081
Louisiana,Tangipahoa,Democrat,121097,153.0,5923
Idaho,Oneida,Republican,4286,3.6,761
Utah,Beaver,Democrat,6629,2.6,0
California,Marin,Republican,252409,485.1,9323
Washington,Ferry,Republican,7551,3.4,1093
Louisiana,Allen,Democrat,25764,33.8,833
Texas,Loving,Republican,82,0.1,29
Iowa,Chickasaw,Democrat,12439,24.7,599
Wisconsin,Waushara,Republican,24496,39.1,5152
Colorado,Delta,Democrat,30952,27.1,594
Texas,Brown,Republican,38106,40.3,8281
Pennsylvania,Lackawanna,Republican,214437,467.1,20360
Ohio,Hancock,Democrat,74782,140.7,4552
Mississippi,Pontotoc,Democrat,29957,60.2,1004
North Carolina,Chatham,Republican,63505,93.1,8763
Missouri,Sullivan,Democrat,6714,10.4,289
Nebraska,Blaine,Democrat,478,0.7,9
Georgia,Jasper,Republican,13900,37.8,2459
North Carolina,Duplin,Democrat,58505,71.7,4486
Texas,Ward,Republican,10658,12.8,1396
Texas,Midland,Democrat,136872,152.0,2403
Ohio,Clermont,Republican,197363,436.5,41991
Texas,Hemphill,Republican,3807,4.2,1178
North Carolina,Randolph,Republican,141752,181.1,20722
Texas,Brewster,Democrat,9232,1.5,1470
Colorado,Fremont,Democrat,46824,30.5,461
Kentucky,Meade,Democrat,28602,93.6,2853
Missouri,Moniteau,Republican,15607,37.6,2877
Texas,Polk,Republican,45413,43.0,7422
Kentucky,Owen,Republican,10841,30.9,495
Virginia,Loudoun,Democrat,312311,605.8,35890
Virginia,Smyth,Democrat,32208,71.4,887
Georgia,Putnam,Republican,21218,61.6,3985
Montana,Golden Valley,Democrat,884,0.8,56
Illinois,LaSalle,Republican,113924,100.4,14749
Pennsylvania,Luzerne,Republican,320918,360.4,36637
Louisiana,St. Bernard,Democrat,35897,95.1,1584
South Dakota,Perkins,Democrat,2982,1.0,136
Washington,Franklin,Republican,78163,62.9,5519
Texas,Brewster,Republican,9232,1.5,1143
Texas,Scurry,Democrat,16921,18.7,239
Georgia,Lee,Democrat,28298,79.5,1344
Texas,Kinney,Democrat,3598,2.6,318
Georgia,Charlton,Republican,12171,15.7,1236
Texas,Jim Hogg,Republican,5300,4.7,42
Georgia,Jeff Davis,Republican,15068,45.6,2242
West Virginia,Hancock,Democrat,30676,371.3,3822
Mississippi,Hancock,Democrat,43929,92.7,1424
Tennessee,Madison,Republican,98294,176.4,11791
Louisiana,Cameron,Republican,6839,5.3,451
Missouri,Saline,Democrat,23370,30.9,1715
South Dakota,Campbell,Democrat,1466,2.0,46
North Carolina,Graham,Republican,8861,30.3,1583
New Mexico,Colfax,Democrat,13750,3.7,1689
Texas,Terrell,Republican,984,0.4,112
Nebraska,Pawnee,Democrat,2773,6.4,40
Mississippi,Grenada,Republican,21906,51.9,3030
Indiana,Benton,Democrat,8854,21.8,425
Iowa,Shelby,Democrat,12167,20.6,400
Arkansas,Garland,Democrat,96024,141.7,5836
Oregon,Morrow,Democrat,11173,5.5,624
Ohio,Ross,Republican,78064,113.3,11907
Missouri,Knox,Republican,4131,8.2,699
Iowa,Page,Republican,15932,29.8,872
Alabama,Tallapoosa,Republican,41616,58.1,8649
Arkansas,Poinsett,Republican,24583,32.4,2634
Tennessee,Weakley,Democrat,35021,60.3,1312
North Carolina,Hyde,Democrat,5810,9.5,847
Georgia,Pierce,Democrat,18758,59.3,323
Mississippi,Carroll,Democrat,10597,16.9,910
Indiana,Greene,Democrat,33165,61.1,2550
Michigan,Marquette,Republican,67077,37.1,7293
Idaho,Ada,Republican,392365,372.8,48727
West Virginia,Pendleton,Republican,7695,11.1,660
Georgia,Haralson,Republican,28780,102.0,5620
Indiana,Rush,Republican,17392,42.6,4074
Missouri,Wright,Republican,18815,27.6,3979
Texas,Dallam,Democrat,6703,4.5,37
Illinois,DuPage,Democrat,916924,2799.8,124262
Virginia,Cumberland,Democrat,10052,33.8,797
Virginia,Norton,Democrat,3958,529.1,158
Iowa,Emmet,Democrat,10302,26.0,300
Kentucky,Graves,Democrat,37121,67.3,4262
Tennessee,Union,Democrat,19109,85.5,512
South Carolina,Newberry,Republican,37508,59.5,5883
Mississippi,Union,Republican,27134,65.3,4842
Iowa,Crawford,Republican,17096,23.9,699
Mississippi,Choctaw,Republican,8547,20.4,1557
Alabama,Houston,Republican,101547,175.1,19558
Louisiana,West Baton Rouge,Democrat,23788,123.6,2767
Kentucky,Graves,Republican,37121,67.3,1335
Mississippi,Montgomery,Democrat,10925,26.8,1062
West Virginia,Preston,Republican,33520,51.7,4870
Iowa,Delaware,Republican,17764,30.7,894
Ohio,Brown,Republican,44846,91.5,9024
California,Sutter,Democrat,94737,157.3,4264
Georgia,Fannin,Democrat,23682,61.2,901
Arkansas,Ouachita,Democrat,26120,35.6,2620
Louisiana,Webster,Republican,41207,69.5,2767
Oregon,Sherman,Democrat,1765,2.1,148
Virginia,Brunswick,Republican,17434,30.8,1123
Texas,Titus,Democrat,32334,79.6,650
New York,Genesee,Republican,60079,121.9,5881
Idaho,Butte,Republican,2891,1.3,560
California,Trinity,Democrat,13786,4.3,1538
South Carolina,Dillon,Democrat,32062,79.2,1907
Texas,Kleberg,Republican,32061,36.4,2169
Nebraska,Clay,Democrat,6542,11.4,47
Texas,Glasscock,Democrat,1226,1.4,8
South Dakota,Hand,Democrat,3431,2.4,203
West Virginia,Kanawha,Republican,193063,214.1,17491
Virginia,King William,Democrat,15935,58.2,1156
Ohio,Jackson,Republican,33225,79.0,5818
Indiana,Warren,Democrat,8508,23.3,530
Missouri,Wayne,Republican,13521,17.8,2467
Oklahoma,Pawnee,Democrat,16577,29.2,1365
South Dakota,Potter,Democrat,2329,2.7,113
Oregon,Curry,Republican,22364,13.7,3776
Texas,Gillespie,Republican,24837,23.5,7823
Alabama,Talladega,Democrat,82291,111.7,6343
Arkansas,Jackson,Democrat,17997,28.4,927
Florida,Holmes,Republican,19927,41.6,2569
Tennessee,Scott,Republican,22228,41.8,2214
Montana,Powder River,Republican,1743,0.5,605
Virginia,Portsmouth,Republican,95535,2838.8,6759
South Carolina,Marion,Democrat,33062,67.6,3911
Louisiana,Jackson,Democrat,16274,28.6,1094
Maryland,Frederick,Republican,233385,353.5,28301
Pennsylvania,Dauphin,Democrat,268100,510.6,32106
Oregon,Klamath,Democrat,66380,11.2,5101
West Virginia,Putnam,Republican,55486,160.5,7916
Utah,Cache,Democrat,112656,96.7,3536
Virginia,Charlottesville,Democrat,43475,4246.4,8362
West Virginia,Gilmer,Republican,8693,25.7,505
Wisconsin,Lincoln,Republican,28743,32.7,6101
Missouri,New Madrid,Democrat,18956,28.1,1051
New York,Seneca,Democrat,35251,108.9,2206
Wisconsin,Marquette,Republican,15404,33.8,3481
Wisconsin,Grant,Democrat,51208,44.7,7520
Washington,Whatcom,Republican,201140,95.5,21025
Colorado,Larimer,Democrat,299630,115.4,9895
